区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
53478/右玉,小时数据,2024-12-01 16,2024-12-01 16:00:45,000,859.7,1018.8,1.1,2.4,37,30000,0.0,-,290,5.2,292,4.7,-0.7,1.5
53478/右玉,小时数据,2024-12-01 15,2024-12-01 15:00:49,000,859.1,1017.8,1.5,2.6,38,30000,0.0,-,288,5.6,276,5.9,-0.4,4.1
53478/右玉,小时数据,2024-12-01 14,2024-12-01 14:00:44,000,859.1,1017.5,2.0,2.5,36,20383,0.0,-,282,4.4,276,5.6,-0.3,9.8
53478/右玉,小时数据,2024-12-01 13,2024-12-01 13:00:38,000,859.0,1017.3,1.6,2.5,37,30000,0.0,-,291,4.9,293,4.5,-0.6,10.9
53478/右玉,小时数据,2024-12-01 12,2024-12-01 12:00:44,000,859.2,1017.4,1.4,2.4,36,27346,0.0,-,290,5.2,284,4.4,-1.5,11.9
53478/右玉,小时数据,2024-12-01 11,2024-12-01 11:00:42,000,859.5,1017.8,0.5,2.3,36,18843,0.0,-,270,6.1,261,5.8,-3.2,8.1
53478/右玉,小时数据,2024-12-01 10,2024-12-01 10:00:45,000,859.6,1018.5,-2.2,2.8,53,24537,0.0,-,238,4.0,238,3.6,-5.9,6.3
53478/右玉,小时数据,2024-12-01 09,2024-12-01 09:00:44,000,859.5,1019.7,-7.8,2.7,80,10220,0.0,-,333,0.6,311,0.4,-9.0,-3.1
53478/右玉,小时数据,2024-12-01 08,2024-12-01 08:00:37,000,859.2,1020.5,-12.7,2.0,85,9137,0.0,-,91,1.7,80,1.5,-9.6,-15.0
53478/右玉,小时数据,2024-12-01 07,2024-12-01 07:00:41,000,858.8,1019.1,-12.6,2.0,86,19049,0.0,-,76,0.9,80,1.1,-9.4,-17.0
53478/右玉,小时数据,2024-12-01 06,2024-12-01 06:00:40,000,859.0,1018.4,-11.9,2.1,87,11317,0.0,-,PPC,0.0,16,0.5,-9.0,-15.8
53478/右玉,小时数据,2024-12-01 05,2024-12-01 05:00:44,000,859.1,1017.8,-11.9,2.1,85,19294,0.0,-,273,0.3,303,0.3,-8.8,-15.4
53478/右玉,小时数据,2024-12-01 04,2024-12-01 04:00:37,000,859.4,1017.7,-11.8,2.1,86,22039,0.0,-,68,0.6,82,1.0,-8.5,-15.7
53478/右玉,小时数据,2024-12-01 03,2024-12-01 03:00:40,000,859.7,1017.7,-11.3,2.2,86,18259,0.0,-,PPC,0.0,PPC,0.0,-8.2,-15.4
53478/右玉,小时数据,2024-12-01 02,2024-12-01 02:00:45,000,859.7,1017.5,-10.9,2.3,86,19388,0.0,-,342,0.6,328,0.6,-7.8,-14.9
53478/右玉,小时数据,2024-12-01 01,2024-12-01 01:00:44,000,860.0,1017.8,-10.2,2.4,86,21006,0.0,-,287,0.4,PPC,0.0,-7.3,-14.5
53478/右玉,小时数据,2024-12-01 00,2024-12-01 00:01:02,000,860.5,1018.4,-9.4,2.6,87,15943,0.0,-,341,0.7,PPC,0.2,-6.8,-13.4
53478/右玉,小时数据,2024-11-30 23,2024-11-30 23:00:44,000,860.6,1019.2,-8.9,2.7,85,11824,0.0,-,176,0.3,211,0.3,-6.3,-12.6
53478/右玉,小时数据,2024-11-30 22,2024-11-30 22:00:43,000,860.8,1020.0,-7.8,2.9,84,11282,0.0,-,PPC,0.0,PPC,0.0,-5.8,-12.0
53478/右玉,小时数据,2024-11-30 21,2024-11-30 21:00:44,000,860.8,1020.6,-6.5,3.0,79,16941,0.0,-,31,0.5,59,0.4,-5.2,-11.2
53478/右玉,小时数据,2024-11-30 20,2024-11-30 20:00:48,000,860.9,1021.8,-5.0,3.1,74,7017,0.0,-,261,0.9,242,1.0,-4.5,-10.6
53478/右玉,小时数据,2024-11-30 19,2024-11-30 19:00:45,000,860.9,1020.8,-2.5,2.9,58,10397,0.0,-,273,1.2,269,1.2,-3.6,-9.7
53478/右玉,小时数据,2024-11-30 18,2024-11-30 18:00:43,000,861.0,1020.3,-0.1,2.8,46,10430,0.0,-,322,1.1,322,1.1,-2.5,-8.3
53478/右玉,小时数据,2024-11-30 17,2024-11-30 17:00:45,000,861.0,1019.4,2.1,2.4,34,30000,0.0,-,294,1.7,293,1.8,-1.4,-3.4
53478/右玉,小时数据,2024-11-30 16,2024-11-30 16:00:38,000,861.1,1019.0,3.5,2.2,28,30000,0.0,-,275,3.7,274,3.3,-0.6,2.9
53478/右玉,小时数据,2024-11-30 15,2024-11-30 15:00:44,000,861.1,1018.6,4.2,2.4,29,30000,0.0,-,293,2.7,285,2.6,-0.3,6.5
53478/右玉,小时数据,2024-11-30 14,2024-11-30 14:00:38,000,861.1,1018.5,4.4,2.5,30,30000,0.0,-,256,2.0,263,3.0,-0.3,9.2
53478/右玉,小时数据,2024-11-30 13,2024-11-30 13:00:44,000,861.7,1019.2,3.8,2.5,31,30000,0.0,-,247,2.0,257,2.0,-0.5,9.9
53478/右玉,小时数据,2024-11-30 12,2024-11-30 12:00:45,000,862.9,1020.7,2.9,2.7,36,25304,0.0,-,269,2.1,243,2.1,-0.7,11.1
53478/右玉,小时数据,2024-11-30 11,2024-11-30 11:00:46,000,863.9,1022.5,0.4,2.9,46,25868,0.0,-,197,1.1,215,1.0,-2.0,12.1
53478/右玉,小时数据,2024-11-30 10,2024-11-30 10:00:44,000,864.5,1024.0,-2.7,3.1,62,9790,0.0,-,249,1.3,240,1.2,-4.1,7.7
53478/右玉,小时数据,2024-11-30 09,2024-11-30 09:00:44,000,864.8,1025.2,-5.9,3.1,78,6738,0.0,-,256,0.8,254,0.6,-6.4,-1.4
53478/右玉,小时数据,2024-11-30 08,2024-11-30 08:05:03,CCA,864.7,1026.2,-10.6,2.4,87,13889,0.0,-,61,1.2,70,1.3,-7.1,-12.4
53478/右玉,小时数据,2024-11-30 07,2024-11-30 07:00:39,000,864.7,1025.5,-10.1,2.5,88,14316,0.0,-,61,0.4,280,0.3,-7.1,-14.3
53478/右玉,小时数据,2024-11-30 06,2024-11-30 06:00:44,000,864.6,1025.0,-10.4,2.4,88,20737,0.0,-,PPC,0.0,53,0.5,-6.8,-14.4
53478/右玉,小时数据,2024-11-30 05,2024-11-30 05:00:41,000,865.1,1024.0,-9.8,2.6,89,30000,0.0,-,65,0.6,79,0.7,-6.6,-14.2
53478/右玉,小时数据,2024-11-30 04,2024-11-30 04:00:39,000,865.6,1024.1,-9.7,2.6,88,30000,0.0,-,78,0.9,87,1.4,-6.3,-13.0
53478/右玉,小时数据,2024-11-30 03,2024-11-30 03:00:43,000,866.2,1024.8,-9.1,2.7,89,30000,0.0,-,46,0.9,54,0.9,-6.1,-13.3
53478/右玉,小时数据,2024-11-30 02,2024-11-30 02:00:38,000,866.5,1025.2,-8.8,2.8,89,30000,0.0,-,89,0.7,65,0.9,-5.8,-13.0
53478/右玉,小时数据,2024-11-30 01,2024-11-30 01:00:41,000,866.9,1025.7,-8.4,2.9,89,30000,0.0,-,PPC,0.0,PPC,0.0,-5.4,-12.9
53478/右玉,小时数据,2024-11-30 00,2024-11-30 00:00:39,000,867.4,1026.3,-7.6,3.0,88,11502,0.0,-,75,0.8,75,1.2,-4.9,-11.5
53478/右玉,小时数据,2024-11-29 23,2024-11-29 23:00:39,000,867.5,1026.6,-7.2,3.1,88,14106,0.0,-,353,0.9,345,1.1,-4.5,-11.8
53478/右玉,小时数据,2024-11-29 22,2024-11-29 22:00:43,000,867.5,1026.7,-6.6,3.3,88,14503,0.0,-,54,1.3,60,1.0,-4.0,-10.8
53478/右玉,小时数据,2024-11-29 21,2024-11-29 21:00:47,000,867.6,1026.9,-5.8,3.4,86,16095,0.0,-,299,0.3,292,0.5,-3.3,-10.9
53478/右玉,小时数据,2024-11-29 20,2024-11-29 20:00:44,000,867.7,1027.6,-4.8,3.6,83,11905,0.0,-,30,1.0,11,0.9,-2.4,-10.2
53478/右玉,小时数据,2024-11-29 19,2024-11-29 19:00:44,000,867.5,1026.5,-2.9,3.8,78,13442,0.0,-,103,0.4,66,0.4,-1.4,-9.9
53478/右玉,小时数据,2024-11-29 18,2024-11-29 18:00:44,000,867.3,1025.5,-1.5,3.8,69,16904,0.0,-,352,0.7,354,1.0,-0.6,-7.9
53478/右玉,小时数据,2024-11-29 17,2024-11-29 17:00:46,000,866.8,1023.3,2.9,3.6,48,30000,0.0,-,297,2.3,296,1.4,-0.3,-2.6
53478/右玉,小时数据,2024-11-29 16,2024-11-29 16:00:38,000,867.0,1023.0,4.2,3.6,44,30000,0.0,-,301,3.1,299,3.4,-0.2,3.2
53478/右玉,小时数据,2024-11-29 15,2024-11-29 15:00:43,000,866.9,1023.0,3.7,3.4,43,30000,0.0,-,288,4.2,295,4.6,-0.2,6.7
53478/右玉,小时数据,2024-11-29 14,2024-11-29 14:00:38,000,866.9,1023.2,3.3,3.4,44,30000,0.0,-,294,4.6,291,4.7,-0.2,8.6
53478/右玉,小时数据,2024-11-29 13,2024-11-29 13:00:43,000,867.1,1023.5,2.9,3.5,46,30000,0.0,-,282,6.5,284,5.3,-0.2,8.9
53478/右玉,小时数据,2024-11-29 12,2024-11-29 12:00:37,000,867.6,1024.4,2.0,3.2,45,30000,0.0,-,278,6.5,274,4.7,-0.3,2.2
53478/右玉,小时数据,2024-11-29 11,2024-11-29 11:00:44,000,868.1,1025.2,1.1,3.0,45,30000,0.0,-,282,4.8,268,5.1,-0.6,0.2
53478/右玉,小时数据,2024-11-29 10,2024-11-29 10:00:44,000,867.9,1025.4,0.1,2.7,44,30000,0.0,-,261,3.8,265,3.4,-1.7,-0.8
53478/右玉,小时数据,2024-11-29 09,2024-11-29 09:00:38,000,867.6,1025.3,-1.0,2.5,44,23680,0.0,-,223,0.9,215,0.5,-2.8,-8.0
53478/右玉,小时数据,2024-11-29 08,2024-11-29 08:01:54,CCA,866.9,1025.2,-3.7,2.4,51,7308,0.0,-,251,1.6,238,1.6,-2.8,-11.4
53478/右玉,小时数据,2024-11-29 07,2024-11-29 07:00:37,000,866.0,1024.1,-3.1,2.4,50,30000,0.0,-,266,2.8,270,2.4,-2.6,-10.8
53478/右玉,小时数据,2024-11-29 06,2024-11-29 06:00:43,000,865.5,1023.3,-1.9,2.5,47,30000,0.0,-,176,0.5,314,0.9,-1.9,-7.5
53478/右玉,小时数据,2024-11-29 05,2024-11-29 05:00:38,000,865.1,1022.5,-1.0,2.6,45,30000,0.0,-,271,4.9,274,4.5,-1.5,-4.7
53478/右玉,小时数据,2024-11-29 04,2024-11-29 04:00:42,000,865.4,1022.7,-0.8,2.7,46,30000,0.0,-,265,1.5,279,1.3,-1.5,-3.7
53478/右玉,小时数据,2024-11-29 03,2024-11-29 03:00:43,000,865.2,1022.6,-0.7,2.5,43,30000,0.0,-,290,2.4,288,3.2,-1.5,-3.8
53478/右玉,小时数据,2024-11-29 02,2024-11-29 02:00:40,000,865.0,1022.5,-0.8,2.5,44,30000,0.0,-,286,4.1,281,3.6,-1.5,-4.0
53478/右玉,小时数据,2024-11-29 01,2024-11-29 01:00:43,000,865.5,1023.7,-0.6,2.5,43,30000,0.0,-,279,3.7,274,4.4,-1.5,-3.9
53478/右玉,小时数据,2024-11-29 00,2024-11-29 00:01:01,000,865.6,1024.0,-0.6,2.5,43,30000,0.0,-,279,4.9,279,5.2,-1.5,-3.8
53478/右玉,小时数据,2024-11-28 23,2024-11-28 23:00:40,000,866.0,1024.8,-0.6,2.5,43,30000,0.0,-,271,4.6,277,4.7,-1.5,-3.9
53478/右玉,小时数据,2024-11-28 22,2024-11-28 22:00:45,000,866.4,1025.6,-0.9,2.7,47,30000,0.0,-,262,3.2,267,3.1,-1.4,-4.0
53478/右玉,小时数据,2024-11-28 21,2024-11-28 21:00:44,000,866.5,1025.9,-0.7,2.7,47,30000,0.0,-,278,4.6,277,4.9,-1.4,-3.7
53478/右玉,小时数据,2024-11-28 20,2024-11-28 20:00:43,000,866.8,1027.0,-0.4,2.7,46,30000,0.0,-,282,6.6,287,5.1,-1.4,-3.7
53478/右玉,小时数据,2024-11-28 19,2024-11-28 19:00:43,000,866.2,1026.4,-0.8,2.8,48,30000,0.0,-,282,4.0,279,4.1,-1.3,-4.0
53478/右玉,小时数据,2024-11-28 18,2024-11-28 18:45:16,000,866.2,1026.4,-1.3,2.8,50,30000,0.0,-,264,3.4,267,4.4,-1.3,-4.5
53478/右玉,小时数据,2024-11-28 17,2024-11-28 17:00:45,000,865.9,1026.5,-1.3,2.7,49,30000,0.0,-,277,6.5,281,6.4,-1.1,-4.3
53478/右玉,小时数据,2024-11-28 16,2024-11-28 16:00:41,000,865.8,1026.1,-0.9,2.6,46,30000,0.0,-,288,7.1,282,6.6,-0.8,-2.6
53478/右玉,小时数据,2024-11-28 15,2024-11-28 15:00:44,000,865.8,1026.2,-1.3,2.8,50,30000,0.0,-,284,5.8,281,6.7,-0.6,-0.7
53478/右玉,小时数据,2024-11-28 14,2024-11-28 14:00:44,000,866.1,1026.9,-1.8,2.9,55,30000,0.0,-,277,6.7,279,7.0,-0.5,0.0
53478/右玉,小时数据,2024-11-28 13,2024-11-28 13:00:44,000,866.5,1027.8,-3.9,2.6,57,30000,0.0,-,274,6.4,281,5.6,-1.0,-1.3
53478/右玉,小时数据,2024-11-28 12,2024-11-28 12:00:43,000,866.9,1028.3,-4.5,2.5,57,30000,0.0,-,290,5.6,288,7.9,-1.3,-1.1
53478/右玉,小时数据,2024-11-28 11,2024-11-28 11:00:39,000,868.0,1029.8,-5.4,2.2,54,29265,0.0,-,282,3.2,286,5.3,-1.8,-2.0
53478/右玉,小时数据,2024-11-28 10,2024-11-28 10:00:44,000,868.1,1030.1,-6.2,2.1,54,30000,0.0,-,294,3.8,288,4.8,-2.7,-4.2
53478/右玉,小时数据,2024-11-28 09,2024-11-28 09:00:39,000,868.0,1029.9,-7.1,1.9,53,30000,0.0,-,149,1.3,190,0.8,-3.8,-9.6
53478/右玉,小时数据,2024-11-28 08,2024-12-01 08:26:15,CCA,867.4,1029.9,-9.7,1.8,61,30000,0.0,-,290,5.3,292,4.0,-4.1,-12.2
53478/右玉,小时数据,2024-11-28 07,2024-11-28 08:05:39,CCA,867.5,1029.8,-9.7,1.8,61,30000,0.0,-,288,3.3,292,3.3,-3.8,-10.9
53478/右玉,小时数据,2024-11-28 06,2024-11-28 06:00:43,000,867.1,1029.0,-9.1,1.8,59,30000,0.0,-,285,4.4,285,4.6,-3.7,-10.1
53478/右玉,小时数据,2024-11-28 05,2024-11-28 05:00:43,000,867.0,1029.0,-10.4,1.8,65,30000,0.0,-,232,1.6,242,1.6,-4.0,-12.3
53478/右玉,小时数据,2024-11-28 04,2024-11-28 04:00:42,000,867.3,1029.1,-10.1,1.8,63,30000,0.0,-,273,3.9,274,3.0,-3.9,-12.7
53478/右玉,小时数据,2024-11-28 03,2024-11-28 03:00:37,000,867.4,1029.1,-10.0,1.8,62,30000,0.0,-,267,4.4,273,4.9,-3.8,-12.3
53478/右玉,小时数据,2024-11-28 02,2024-11-28 02:00:43,000,867.5,1029.5,-10.6,1.9,68,30000,0.0,-,248,3.3,245,2.8,-3.6,-12.1
53478/右玉,小时数据,2024-11-28 01,2024-11-28 01:00:45,000,867.3,1029.1,-9.7,1.9,66,30000,0.0,-,270,4.3,271,3.6,-3.4,-11.3
53478/右玉,小时数据,2024-11-28 00,2024-11-28 00:01:00,000,867.7,1029.3,-9.1,2.1,67,30000,0.0,-,272,3.1,272,3.3,-3.2,-10.8
53478/右玉,小时数据,2024-11-27 23,2024-11-27 23:00:43,000,866.9,1028.5,-8.9,2.2,72,30000,0.0,-,290,4.0,291,5.4,-3.1,-10.6
53478/右玉,小时数据,2024-11-27 22,2024-11-27 22:00:48,000,867.2,1029.0,-8.6,2.2,70,30000,0.0,-,274,4.3,277,3.3,-2.8,-10.6
53478/右玉,小时数据,2024-11-27 21,2024-11-27 21:00:43,000,866.7,1028.7,-7.6,2.0,59,30000,0.0,-,273,4.1,285,4.1,-2.5,-9.9
53478/右玉,小时数据,2024-11-27 20,2024-11-27 20:01:31,CCA,865.4,1027.6,-7.2,2.5,69,30000,0.0,-,294,9.4,293,7.5,-2.3,-9.0
53478/右玉,小时数据,2024-11-27 19,2024-11-27 19:00:44,000,864.9,1028.3,-6.4,2.2,58,30000,0.0,-,298,6.0,298,6.4,-2.1,-8.7
53478/右玉,小时数据,2024-11-27 18,2024-11-27 18:00:42,000,863.9,1027.5,-5.9,2.2,56,30000,0.0,-,286,6.2,292,6.3,-1.7,-8.1
53478/右玉,小时数据,2024-11-27 17,2024-11-27 17:00:43,000,862.9,1026.0,-5.2,3.0,72,28752,0.0,-,294,9.2,287,8.2,-1.3,-5.5
53478/右玉,小时数据,2024-11-27 16,2024-11-27 16:00:43,000,862.9,1025.5,-4.5,2.7,62,27530,0.0,-,282,8.5,283,8.7,-1.0,-4.7
53478/右玉,小时数据,2024-11-27 15,2024-11-27 15:00:43,000,862.4,1024.9,-4.3,2.7,60,30000,0.0,-,283,6.7,283,6.2,-0.9,-4.1
53478/右玉,小时数据,2024-11-27 14,2024-11-27 14:00:43,000,862.6,1025.2,-4.5,2.8,63,29182,0.0,-,284,7.1,280,7.3,-0.7,-2.2
53478/右玉,小时数据,2024-11-27 13,2024-11-27 13:00:42,000,863.2,1025.9,-4.9,2.8,65,17187,0.0,-,283,6.8,283,7.0,-0.7,-0.9
53478/右玉,小时数据,2024-11-27 12,2024-11-27 12:00:42,000,863.7,1026.2,-4.8,2.7,63,30000,0.0,-,275,7.7,280,6.8,-0.8,-0.3
53478/右玉,小时数据,2024-11-27 11,2024-11-27 11:00:44,000,864.2,1027.0,-5.5,2.6,65,16957,0.0,-,289,7.4,284,7.8,-1.3,-1.7
53478/右玉,小时数据,2024-11-27 10,2024-11-27 10:00:43,000,863.7,1026.5,-6.2,2.5,66,30000,0.0,-,279,8.6,282,8.0,-2.0,-4.3
53478/右玉,小时数据,2024-11-27 09,2024-11-27 09:00:44,000,864.1,1027.3,-8.1,2.6,77,13288,0.0,-,286,4.2,285,5.0,-2.6,-6.1
53478/右玉,小时数据,2024-11-27 08,2024-11-27 08:03:02,CCA,864.3,1027.6,-9.8,2.2,75,23890,0.0,-,287,5.2,297,3.9,-3.4,-9.7
53478/右玉,小时数据,2024-11-27 07,2024-11-27 07:00:41,000,864.5,1028.9,-14.4,1.5,73,11710,0.0,-,285,4.1,289,4.0,-3.7,-11.8
53478/右玉,小时数据,2024-11-27 06,2024-11-27 06:00:44,000,864.8,1029.9,-16.1,1.1,65,30000,0.0,-,261,3.7,258,3.5,-3.9,-13.5
53478/右玉,小时数据,2024-11-27 05,2024-11-27 05:00:41,000,865.4,1030.3,-16.0,1.1,63,30000,0.0,-,268,2.9,265,2.8,-3.8,-13.8
53478/右玉,小时数据,2024-11-27 04,2024-11-27 04:00:48,000,865.8,1030.5,-15.1,1.1,58,30000,0.0,-,280,3.3,277,3.4,-3.6,-13.4
53478/右玉,小时数据,2024-11-27 03,2024-11-27 03:00:46,000,866.1,1031.0,-15.2,1.1,58,30000,0.0,-,291,4.4,292,4.3,-3.5,-13.4
53478/右玉,小时数据,2024-11-27 02,2024-11-27 02:00:46,000,866.4,1031.5,-15.2,1.1,58,30000,0.0,-,290,3.4,286,3.7,-3.4,-13.4
53478/右玉,小时数据,2024-11-27 01,2024-11-27 01:00:47,000,866.5,1031.2,-14.7,1.1,54,30000,0.0,-,262,2.0,269,2.4,-3.1,-12.7
53478/右玉,小时数据,2024-11-27 00,2024-11-27 00:01:00,000,866.2,1030.8,-14.2,1.0,49,30000,0.0,-,305,5.3,302,5.4,-2.9,-12.4
53478/右玉,小时数据,2024-11-26 23,2024-11-26 23:00:43,000,865.5,1030.0,-14.0,1.1,52,30000,0.0,-,300,5.4,301,5.9,-2.6,-11.6
53478/右玉,小时数据,2024-11-26 22,2024-11-26 22:00:48,000,865.6,1030.2,-13.6,1.2,57,30000,0.0,-,314,3.0,318,3.9,-2.3,-10.3
53478/右玉,小时数据,2024-11-26 21,2024-11-26 21:00:41,000,864.9,1029.2,-12.6,1.6,68,30000,0.0,-,323,4.9,325,5.5,-1.9,-8.3
53478/右玉,小时数据,2024-11-26 20,2024-11-26 20:00:45,000,864.0,1027.6,-11.2,1.8,71,30000,0.2,-,315,4.7,325,5.9,-1.7,-7.3
53478/右玉,小时数据,2024-11-26 19,2024-11-26 19:00:45,000,862.7,1025.9,-9.7,2.5,84,3269,1.2,-,301,3.8,301,5.5,-1.7,-7.7
53478/右玉,小时数据,2024-11-26 18,2024-11-26 18:00:44,000,862.2,1025.7,-9.9,2.5,85,331,0.3,-,296,6.4,288,6.9,-1.8,-9.3
53478/右玉,小时数据,2024-11-26 17,2024-11-26 17:00:38,000,861.7,1024.9,-8.9,1.9,60,20769,0.0,-,278,9.5,275,8.6,-1.6,-9.7
53478/右玉,小时数据,2024-11-26 16,2024-11-26 16:00:43,000,861.9,1025.2,-9.2,2.0,67,6580,0.1,-,273,9.6,271,7.5,-1.2,-8.6
53478/右玉,小时数据,2024-11-26 15,2024-11-26 15:00:44,000,862.3,1025.6,-9.5,2.0,68,10542,0.0,-,276,9.1,279,6.8,-0.9,-7.1
53478/右玉,小时数据,2024-11-26 14,2024-11-26 14:45:12,CCA,863.0,1026.6,-9.8,2.1,73,22818,0.0,-,279,6.6,273,7.2,-0.7,-6.1
53478/右玉,小时数据,2024-11-26 13,2024-11-26 13:00:45,000,864.0,1027.6,-9.1,1.8,59,10661,0.0,-,270,8.0,277,7.3,-0.5,-2.2
53478/右玉,小时数据,2024-11-26 12,2024-11-26 12:00:39,000,864.8,1028.9,-9.5,1.8,62,30000,0.0,-,277,9.6,275,8.7,-0.7,-3.0
53478/右玉,小时数据,2024-11-26 11,2024-11-26 11:00:48,000,865.4,1029.1,-9.8,1.9,64,11096,0.0,-,276,8.8,277,7.8,-1.2,-3.3
53478/右玉,小时数据,2024-11-26 10,2024-11-26 10:00:39,000,865.9,1030.0,-10.5,1.8,64,21711,0.0,-,268,8.8,275,7.1,-1.7,-6.7
53478/右玉,小时数据,2024-11-26 09,2024-11-26 09:00:44,000,866.4,1030.9,-10.9,1.8,68,8515,0.0,-,280,8.5,276,6.8,-2.2,-9.5
53478/右玉,小时数据,2024-11-26 08,2024-11-26 08:01:48,CCA,866.3,1030.5,-10.9,1.8,68,11176,0.0,-,281,5.9,278,6.3,-2.5,-10.8
53478/右玉,小时数据,2024-11-26 07,2024-11-26 07:00:46,000,866.0,1030.4,-11.7,1.6,66,29685,0.0,-,263,5.9,268,5.4,-2.8,-12.8
53478/右玉,小时数据,2024-11-26 06,2024-11-26 06:00:47,000,866.5,1031.1,-12.8,1.6,68,30000,0.0,-,239,2.9,231,2.7,-3.0,-15.7
53478/右玉,小时数据,2024-11-26 05,2024-11-26 05:00:42,000,866.9,1031.1,-13.2,1.5,69,30000,0.0,-,258,2.5,264,2.7,-2.9,-17.4
53478/右玉,小时数据,2024-11-26 04,2024-11-26 04:00:44,000,867.8,1031.7,-13.0,1.5,67,30000,0.0,-,264,4.6,261,4.6,-2.7,-16.1
53478/右玉,小时数据,2024-11-26 03,2024-11-26 03:00:48,000,868.5,1032.4,-12.7,1.4,62,30000,0.0,-,280,3.3,279,4.1,-2.7,-16.3
53478/右玉,小时数据,2024-11-26 02,2024-11-26 02:00:48,000,869.3,1033.2,-12.9,1.4,63,30000,0.0,-,270,3.9,273,3.7,-2.5,-16.8
53478/右玉,小时数据,2024-11-26 01,2024-11-26 01:00:43,000,869.7,1033.3,-12.9,1.4,63,30000,0.0,-,269,4.1,266,3.6,-2.4,-17.3
53478/右玉,小时数据,2024-11-26 00,2024-11-26 00:01:06,000,870.1,1034.0,-13.4,1.3,59,30000,0.0,-,263,4.2,263,3.9,-2.2,-17.4
53478/右玉,小时数据,2024-11-25 23,2024-11-25 23:00:47,000,870.3,1033.9,-11.8,1.3,51,30000,0.0,-,281,5.5,284,5.2,-2.0,-15.8
53478/右玉,小时数据,2024-11-25 22,2024-11-25 22:00:47,000,870.8,1034.6,-11.9,1.2,50,30000,0.0,-,282,3.9,285,4.1,-1.9,-16.5
53478/右玉,小时数据,2024-11-25 21,2024-11-25 21:00:39,000,871.5,1035.6,-12.5,1.3,57,30000,0.0,-,285,2.4,288,2.4,-1.6,-17.9
53478/右玉,小时数据,2024-11-25 20,2024-11-25 20:00:46,000,871.6,1035.5,-11.7,1.3,54,30000,0.0,-,343,3.5,335,3.3,-1.3,-14.9
53478/右玉,小时数据,2024-11-25 19,2024-11-25 19:00:44,000,871.3,1034.9,-11.6,1.4,56,25312,0.0,-,326,2.5,324,2.5,-1.2,-15.2
53478/右玉,小时数据,2024-11-25 18,2024-11-25 18:00:48,000,871.1,1034.2,-10.6,1.4,53,30000,0.0,-,324,2.8,323,2.9,-0.9,-15.2
53478/右玉,小时数据,2024-11-25 17,2024-11-25 17:00:47,000,870.6,1032.9,-9.0,2.3,73,30000,0.3,-,291,4.8,290,4.5,-0.5,-10.3
53478/右玉,小时数据,2024-11-25 16,2024-11-25 16:00:47,000,870.6,1032.3,-7.8,2.3,68,30000,0.0,-,289,4.3,295,4.8,-0.4,-7.5
53478/右玉,小时数据,2024-11-25 15,2024-11-25 15:00:37,000,870.5,1032.0,-7.7,2.6,76,7818,0.0,-,295,5.4,293,5.6,-0.2,-6.6
53478/右玉,小时数据,2024-11-25 14,2024-11-25 14:00:46,000,870.6,1031.7,-6.9,2.2,60,30000,0.0,-,278,6.7,283,6.1,-0.2,-3.5
53478/右玉,小时数据,2024-11-25 13,2024-11-25 13:00:43,000,870.7,1031.4,-5.8,2.3,58,24756,0.0,-,288,5.6,294,6.4,-0.2,1.6
53478/右玉,小时数据,2024-11-25 12,2024-11-25 12:00:44,000,871.3,1032.1,-6.1,2.5,64,30000,0.0,-,304,5.0,298,5.3,-0.2,3.0
53478/右玉,小时数据,2024-11-25 11,2024-11-25 11:00:46,000,872.2,1033.2,-6.6,2.8,74,14638,0.0,-,296,5.3,294,4.8,-0.2,0.3
53478/右玉,小时数据,2024-11-25 10,2024-11-25 10:00:45,000,872.6,1033.7,-6.9,2.7,74,10945,0.0,-,283,4.6,294,4.2,-0.4,-4.2
53478/右玉,小时数据,2024-11-25 09,2024-11-25 09:00:40,000,872.0,1032.6,-6.7,2.7,74,16787,0.0,-,292,3.9,287,4.1,-0.6,-5.5
53478/右玉,小时数据,2024-11-25 08,2024-11-25 08:01:44,CCA,871.4,1031.7,-6.8,2.6,72,19604,0.0,-,282,4.5,274,3.8,-0.7,-8.5
53478/右玉,小时数据,2024-11-25 07,2024-11-25 07:00:39,000,871.1,1031.0,-6.4,2.8,74,23363,0.0,-,282,4.6,279,4.5,-0.7,-7.8
53478/右玉,小时数据,2024-11-25 06,2024-11-25 06:00:47,000,871.0,1030.6,-5.9,3.0,76,23220,0.0,-,281,2.8,274,2.6,-0.6,-7.1
53478/右玉,小时数据,2024-11-25 05,2024-11-25 05:00:41,000,871.5,1030.9,-5.4,3.3,81,19573,0.0,-,282,3.9,276,3.5,-0.5,-6.3
53478/右玉,小时数据,2024-11-25 04,2024-11-25 04:00:42,000,871.9,1031.0,-4.8,3.2,75,21272,0.0,-,269,3.6,268,4.1,-0.4,-6.5
53478/右玉,小时数据,2024-11-25 03,2024-11-25 03:00:40,000,871.7,1030.3,-4.2,3.4,77,24040,0.0,-,276,4.7,275,4.5,-0.4,-5.6
53478/右玉,小时数据,2024-11-25 02,2024-11-25 02:00:40,000,871.7,1030.1,-3.9,4.0,87,22718,0.0,-,305,1.8,304,1.9,-0.3,-3.6
