区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
57060/夏县,小时数据,2024-11-24 23,2024-11-24 23:00:42,000,981.0,1030.4,5.3,8.9,100,6173,1.6,-,201,1.8,208,1.7,6.3,5.2
57060/夏县,小时数据,2024-11-24 22,2024-11-24 22:00:45,000,980.8,1030.2,5.7,9.2,100,7065,1.8,-,222,1.9,222,1.8,6.7,5.6
57060/夏县,小时数据,2024-11-24 21,2024-11-24 21:00:45,000,979.8,1029.1,6.7,9.8,100,2152,1.5,-,223,1.9,233,2.2,7.2,6.5
57060/夏县,小时数据,2024-11-24 20,2024-11-24 20:06:44,CCB,978.8,1028.0,7.5,10.4,100,970,0.0,-,230,1.7,225,1.7,7.6,7.1
57060/夏县,小时数据,2024-11-24 19,2024-11-24 20:06:35,CCA,977.9,1027.1,7.7,10.2,97,2366,0.1,-,181,1.7,208,1.0,7.8,7.2
57060/夏县,小时数据,2024-11-24 18,2024-11-24 18:00:48,000,978.0,1027.3,7.7,10.0,95,1996,0.0,-,186,1.2,179,1.4,7.8,7.0
57060/夏县,小时数据,2024-11-24 17,2024-11-24 17:00:45,000,978.1,1027.4,7.9,10.0,94,2207,0.0,-,204,1.8,206,2.0,8.1,7.2
57060/夏县,小时数据,2024-11-24 16,2024-11-24 16:00:48,000,977.7,1026.9,8.0,9.5,89,2560,0.3,-,180,3.1,174,2.2,8.6,7.5
57060/夏县,小时数据,2024-11-24 15,2024-11-24 15:00:46,000,977.6,1026.8,9.3,9.2,79,3649,0.0,-,208,1.6,231,1.4,9.4,9.0
57060/夏县,小时数据,2024-11-24 14,2024-11-24 14:49:08,CCA,977.2,1026.4,9.6,9.0,75,4180,0.0,-,245,1.5,253,1.1,10.7,11.3
57060/夏县,小时数据,2024-11-24 13,2024-11-24 13:00:47,000,976.9,1025.9,9.7,9.0,75,4002,0.0,-,262,1.5,262,1.5,12.1,14.9
57060/夏县,小时数据,2024-11-24 12,2024-11-24 12:00:47,000,977.9,1026.9,9.1,9.5,82,2957,0.0,-,PPC,0.0,295,0.7,10.0,11.2
57060/夏县,小时数据,2024-11-24 11,2024-11-24 11:00:46,000,979.3,1028.3,8.8,9.2,81,3069,0.0,-,220,1.7,225,1.7,8.8,9.9
57060/夏县,小时数据,2024-11-24 10,2024-11-24 10:00:48,000,978.9,1027.9,8.5,9.2,83,2702,0.0,-,2,0.8,337,1.3,8.2,9.8
57060/夏县,小时数据,2024-11-24 09,2024-11-24 09:00:48,000,978.4,1027.4,8.1,9.3,86,4056,0.0,-,89,1.8,33,1.5,7.4,8.8
57060/夏县,小时数据,2024-11-24 08,2024-11-25 11:28:37,CCA,978.5,1027.5,7.0,9.2,92,2648,0.0,-,9,1.7,29,1.1,6.1,6.7
57060/夏县,小时数据,2024-11-24 07,2024-11-24 07:00:46,000,978.0,1027.0,6.5,8.6,89,2721,0.0,-,28,0.8,334,0.9,5.5,5.7
57060/夏县,小时数据,2024-11-24 06,2024-11-24 06:00:46,000,977.8,1026.8,6.0,8.5,91,3273,0.0,-,102,0.8,139,0.3,5.2,5.3
57060/夏县,小时数据,2024-11-24 05,2024-11-24 05:00:49,000,977.5,1026.5,5.8,7.9,86,2520,0.0,-,PPC,0.0,270,0.5,4.7,4.4
57060/夏县,小时数据,2024-11-24 04,2024-11-24 04:00:45,000,977.5,1026.4,5.9,7.6,82,3497,0.0,-,337,1.1,330,0.9,4.6,4.8
57060/夏县,小时数据,2024-11-24 03,2024-11-24 03:00:47,000,977.9,1026.9,5.3,7.5,84,3295,0.0,-,346,1.2,348,1.7,4.2,4.5
57060/夏县,小时数据,2024-11-24 02,2024-11-24 02:00:45,000,977.9,1026.9,4.9,7.1,82,3328,0.0,-,292,1.4,337,1.5,3.4,2.8
57060/夏县,小时数据,2024-11-24 01,2024-11-24 01:00:47,000,978.4,1027.4,6.0,7.0,75,4269,0.0,-,241,2.0,266,1.9,3.3,2.7
57060/夏县,小时数据,2024-11-24 00,2024-11-24 00:01:05,000,978.5,1027.3,7.9,7.0,66,4303,0.0,-,330,1.4,301,1.0,3.6,1.8
57060/夏县,小时数据,2024-11-23 23,2024-11-23 23:00:45,000,978.4,1027.1,9.1,7.0,61,5004,0.0,-,137,1.3,119,2.3,4.3,6.3
57060/夏县,小时数据,2024-11-23 22,2024-11-23 22:00:45,000,977.9,1026.6,9.0,6.7,58,6442,0.0,-,125,3.4,120,3.0,4.3,6.3
57060/夏县,小时数据,2024-11-23 21,2024-11-23 21:00:47,000,977.7,1026.5,9.2,6.4,55,7289,0.0,-,118,2.7,130,2.7,4.6,6.2
57060/夏县,小时数据,2024-11-23 20,2024-11-23 20:00:44,000,977.3,1026.4,9.6,6.7,56,6080,0.0,-,132,2.8,128,2.9,5.1,6.8
57060/夏县,小时数据,2024-11-23 19,2024-11-23 19:00:45,000,976.8,1025.9,10.1,6.9,56,6227,0.0,-,124,3.8,132,4.7,6.0,8.3
57060/夏县,小时数据,2024-11-23 18,2024-11-23 18:00:46,000,976.4,1025.3,10.2,7.1,57,5795,0.0,-,135,4.7,128,5.3,6.6,8.6
57060/夏县,小时数据,2024-11-23 17,2024-11-23 17:00:46,000,976.4,1025.1,10.6,7.0,55,6245,0.0,-,122,4.9,121,4.5,7.9,9.5
57060/夏县,小时数据,2024-11-23 16,2024-11-23 16:00:46,000,976.6,1025.2,11.6,6.8,50,6922,0.0,-,127,4.7,132,4.6,11.0,12.9
57060/夏县,小时数据,2024-11-23 15,2024-11-23 15:00:47,000,976.3,1024.8,11.5,6.8,50,5996,0.0,-,141,3.6,152,4.2,11.2,13.0
57060/夏县,小时数据,2024-11-23 14,2024-11-23 14:00:46,000,976.1,1024.6,12.1,6.9,49,7819,0.0,-,113,4.6,107,4.8,13.9,16.5
57060/夏县,小时数据,2024-11-23 13,2024-11-23 13:00:45,000,977.1,1025.8,10.9,7.0,54,6854,0.0,-,127,5.3,133,5.9,11.4,13.7
57060/夏县,小时数据,2024-11-23 12,2024-11-23 12:00:46,000,978.1,1026.8,11.1,7.3,55,6652,0.0,-,123,4.5,124,4.9,11.9,14.4
57060/夏县,小时数据,2024-11-23 11,2024-11-23 11:00:46,000,979.1,1027.8,10.9,7.4,57,6039,0.0,-,141,2.6,142,3.9,11.5,14.0
57060/夏县,小时数据,2024-11-23 10,2024-11-23 10:00:47,000,979.4,1028.1,10.7,7.5,58,6169,0.0,-,114,5.8,121,4.7,9.9,12.8
57060/夏县,小时数据,2024-11-23 09,2024-11-23 09:00:47,000,979.4,1028.2,9.8,7.5,62,5759,0.0,-,128,3.1,140,3.2,7.1,10.5
57060/夏县,小时数据,2024-11-23 08,2024-11-23 08:00:46,000,979.0,1028.1,5.2,7.3,83,2889,0.0,-,321,1.4,295,1.1,3.6,3.7
57060/夏县,小时数据,2024-11-23 07,2024-11-23 07:00:46,000,978.5,1027.6,5.2,7.0,79,3044,0.0,-,285,0.9,295,1.4,3.2,1.4
57060/夏县,小时数据,2024-11-23 06,2024-11-23 06:00:49,000,977.8,1026.6,6.7,7.1,72,4486,0.0,-,247,0.7,315,1.4,3.6,2.4
57060/夏县,小时数据,2024-11-23 05,2024-11-23 05:00:46,000,977.6,1026.1,8.9,7.2,63,5543,0.0,-,314,1.4,287,1.3,4.4,5.3
57060/夏县,小时数据,2024-11-23 04,2024-11-23 04:00:44,000,977.9,1026.3,9.3,7.5,64,4742,0.0,-,164,2.5,157,2.9,4.6,6.5
57060/夏县,小时数据,2024-11-23 03,2024-11-23 03:00:45,000,978.3,1026.6,9.5,7.6,64,4518,0.0,-,149,2.8,143,3.5,5.0,7.3
57060/夏县,小时数据,2024-11-23 02,2024-11-23 02:00:44,000,977.9,1026.3,9.6,7.6,64,4687,0.0,-,129,4.2,136,4.2,4.8,7.2
57060/夏县,小时数据,2024-11-23 01,2024-11-23 01:00:49,000,978.3,1026.9,9.1,7.3,63,4504,0.0,-,105,2.8,126,2.3,4.2,5.5
57060/夏县,小时数据,2024-11-23 00,2024-11-23 00:01:04,000,978.5,1027.2,9.6,7.0,59,5194,0.0,-,141,1.4,128,1.6,4.5,5.2
57060/夏县,小时数据,2024-11-22 23,2024-11-22 23:00:45,000,978.5,1027.3,9.9,6.8,56,5865,0.0,-,132,1.8,124,3.2,4.7,6.6
57060/夏县,小时数据,2024-11-22 22,2024-11-22 22:00:50,000,978.3,1027.4,10.0,6.9,56,5714,0.0,-,107,3.0,97,2.7,5.0,7.0
57060/夏县,小时数据,2024-11-22 21,2024-11-22 21:00:46,000,977.7,1027.0,10.3,6.9,55,4604,0.0,-,84,1.6,90,2.6,5.4,7.0
57060/夏县,小时数据,2024-11-22 20,2024-11-22 20:00:46,000,977.0,1026.6,10.7,6.8,53,7682,0.0,-,124,2.4,115,2.3,6.0,8.4
57060/夏县,小时数据,2024-11-22 19,2024-11-22 19:00:47,000,976.7,1026.3,11.2,7.0,53,7218,0.0,-,119,5.1,113,5.3,6.8,9.2
57060/夏县,小时数据,2024-11-22 18,2024-11-22 18:00:45,000,976.3,1025.8,11.7,7.3,53,8342,0.0,-,137,2.6,141,2.1,7.6,8.2
57060/夏县,小时数据,2024-11-22 17,2024-11-22 17:00:47,000,976.1,1025.5,13.2,7.4,49,9601,0.0,-,160,3.1,152,3.8,9.8,11.3
57060/夏县,小时数据,2024-11-22 16,2024-11-22 16:00:46,000,976.0,1025.2,14.7,7.5,45,10376,0.0,-,141,3.8,134,4.3,13.5,15.8
57060/夏县,小时数据,2024-11-22 15,2024-11-22 15:00:45,000,976.2,1025.3,15.8,7.5,42,12554,0.0,-,143,3.6,150,2.6,17.5,21.2
57060/夏县,小时数据,2024-11-22 14,2024-11-22 14:00:46,000,976.7,1025.9,14.3,8.1,50,6872,0.0,-,PPC,0.0,360,1.0,18.6,22.2
57060/夏县,小时数据,2024-11-22 13,2024-11-22 13:00:49,000,977.7,1027.0,12.6,8.2,56,5921,0.0,-,352,1.7,344,1.9,16.7,19.9
57060/夏县,小时数据,2024-11-22 12,2024-11-22 12:00:45,000,978.8,1028.3,11.1,7.8,59,4973,0.0,-,347,1.3,10,1.2,17.2,19.9
57060/夏县,小时数据,2024-11-22 11,2024-11-22 11:00:47,000,979.6,1029.2,9.1,8.9,77,3697,0.0,-,14,1.8,28,1.7,15.5,19.3
57060/夏县,小时数据,2024-11-22 10,2024-11-22 10:00:46,000,980.3,1030.2,5.4,9.0,100,3216,0.0,-,43,1.1,51,1.3,7.6,9.7
57060/夏县,小时数据,2024-11-22 09,2024-11-22 09:00:47,000,980.5,1030.6,2.4,7.3,100,2873,0.0,-,58,0.6,33,0.8,3.9,6.1
57060/夏县,小时数据,2024-11-22 08,2024-11-22 08:00:45,000,980.4,1030.7,-0.8,5.8,100,2423,0.0,-,41,1.1,48,1.0,0.3,-0.1
57060/夏县,小时数据,2024-11-22 07,2024-11-22 07:00:45,000,979.6,1029.9,-1.7,5.4,100,2544,0.0,-,PPC,0.0,PPC,0.0,-0.2,-4.3
57060/夏县,小时数据,2024-11-22 06,2024-11-22 06:00:47,000,979.6,1029.7,-1.8,5.4,100,2986,0.0,-,PPC,0.0,PPC,0.0,-0.2,-4.5
57060/夏县,小时数据,2024-11-22 05,2024-11-22 05:00:46,000,979.3,1029.1,-1.7,5.4,100,2424,0.0,-,PPC,0.0,PPC,0.0,-0.1,-4.5
57060/夏县,小时数据,2024-11-22 04,2024-11-22 04:00:46,000,979.3,1028.9,-1.3,5.6,100,2139,0.0,-,PPC,0.0,PPC,0.0,-0.1,-4.2
57060/夏县,小时数据,2024-11-22 03,2024-11-22 03:00:46,000,979.6,1029.1,-0.9,5.7,100,1113,0.0,-,PPC,0.0,PPC,0.0,0.3,-3.9
57060/夏县,小时数据,2024-11-22 02,2024-11-22 02:00:48,000,979.4,1029.0,-0.3,6.0,100,1130,0.0,-,1,1.3,14,1.1,0.7,-3.6
57060/夏县,小时数据,2024-11-22 01,2024-11-22 01:00:45,000,979.3,1028.8,0.2,6.2,100,1055,0.0,-,111,1.0,118,1.0,1.2,-3.4
57060/夏县,小时数据,2024-11-22 00,2024-11-22 00:01:04,000,979.2,1028.9,0.5,6.3,100,1722,0.0,-,46,0.8,43,0.8,1.7,-2.9
57060/夏县,小时数据,2024-11-21 23,2024-11-21 23:00:45,000,979.4,1029.1,1.5,6.8,100,1284,0.0,-,62,1.2,51,1.2,2.4,-2.0
57060/夏县,小时数据,2024-11-21 22,2024-11-21 22:00:47,000,979.6,1029.4,2.2,7.2,100,2686,0.0,-,37,1.0,PPC,0.2,3.2,-1.5
57060/夏县,小时数据,2024-11-21 21,2024-11-21 21:00:46,000,979.1,1029.2,3.3,7.7,100,2502,0.0,-,28,1.1,50,0.9,4.2,-0.9
57060/夏县,小时数据,2024-11-21 20,2024-11-21 20:00:48,000,978.9,1029.1,4.5,8.3,98,3238,0.0,-,107,1.1,98,1.1,5.3,0.1
57060/夏县,小时数据,2024-11-21 19,2024-11-21 19:00:47,000,978.8,1028.9,5.5,8.3,92,3077,0.0,-,PPC,0.0,PPC,0.0,6.6,1.3
57060/夏县,小时数据,2024-11-21 18,2024-11-21 18:00:47,000,978.2,1028.1,7.1,8.3,82,3780,0.0,-,PPC,0.0,PPC,0.0,8.2,2.9
57060/夏县,小时数据,2024-11-21 17,2024-11-21 17:00:48,000,977.8,1027.4,10.5,8.1,64,7184,0.0,-,PPC,0.0,PPC,0.0,10.5,5.6
57060/夏县,小时数据,2024-11-21 16,2024-11-21 16:00:46,000,977.7,1027.1,12.2,7.5,53,10151,0.0,-,193,1.4,194,1.4,14.2,14.2
57060/夏县,小时数据,2024-11-21 15,2024-11-21 15:00:48,000,977.8,1027.2,12.6,7.9,54,9500,0.0,-,241,1.3,215,1.6,17.7,21.2
57060/夏县,小时数据,2024-11-21 14,2024-11-21 14:00:45,000,978.4,1027.8,11.3,7.8,58,7811,0.0,-,277,2.2,268,2.6,18.2,20.6
57060/夏县,小时数据,2024-11-21 13,2024-11-21 13:00:45,000,979.2,1028.7,11.2,8.2,62,6900,0.0,-,247,2.6,244,2.6,18.9,22.7
57060/夏县,小时数据,2024-11-21 12,2024-11-21 12:00:45,000,980.3,1029.9,9.7,8.9,74,4776,0.0,-,237,2.7,239,2.5,17.5,21.0
57060/夏县,小时数据,2024-11-21 11,2024-11-21 11:00:46,000,981.3,1031.1,8.1,9.2,85,4460,0.0,-,265,2.9,250,2.4,14.5,18.1
57060/夏县,小时数据,2024-11-21 10,2024-11-21 10:00:48,000,981.6,1031.5,6.3,9.5,100,3432,0.0,-,261,0.8,PPC,0.2,10.4,12.8
57060/夏县,小时数据,2024-11-21 09,2024-11-21 09:00:47,000,981.6,1031.7,2.4,7.3,100,1667,0.0,-,PPC,0.0,PPC,0.0,4.6,5.3
57060/夏县,小时数据,2024-11-21 08,2024-11-21 08:00:48,000,981.1,1031.3,-0.8,5.8,100,1155,0.0,-,PPC,0.0,PPC,0.0,0.6,-1.8
57060/夏县,小时数据,2024-11-21 07,2024-11-21 07:00:45,000,980.5,1030.7,-0.8,5.8,100,822,0.0,-,PPC,0.0,PPC,0.0,-0.1,-3.7
57060/夏县,小时数据,2024-11-21 06,2024-11-21 06:00:46,000,979.9,1030.0,-0.7,5.8,100,1129,0.0,-,21,0.7,33,0.9,0.0,-3.8
57060/夏县,小时数据,2024-11-21 05,2024-11-21 05:00:46,000,979.9,1029.6,-0.4,5.9,100,2418,0.0,-,55,1.3,53,1.0,0.4,-3.2
57060/夏县,小时数据,2024-11-21 04,2024-11-21 04:00:45,000,980.0,1029.6,-0.1,6.1,100,1714,0.0,-,PPC,0.0,PPC,0.2,0.7,-2.9
57060/夏县,小时数据,2024-11-21 03,2024-11-21 03:00:45,000,980.4,1030.0,0.1,6.2,100,1354,0.0,-,34,1.0,45,1.1,1.0,-2.6
57060/夏县,小时数据,2024-11-21 02,2024-11-21 02:00:46,000,980.5,1030.1,0.7,6.4,100,1765,0.0,-,355,1.8,360,1.9,1.5,-1.9
57060/夏县,小时数据,2024-11-21 01,2024-11-21 01:00:45,000,980.6,1030.3,0.7,6.4,100,1598,0.0,-,PPC,0.0,PPC,0.0,1.9,-2.1
57060/夏县,小时数据,2024-11-21 00,2024-11-21 00:01:03,000,980.7,1030.4,1.7,6.9,100,2319,0.0,-,18,1.7,16,1.3,2.4,-1.5
57060/夏县,小时数据,2024-11-20 23,2024-11-20 23:00:45,000,980.5,1030.3,2.0,7.1,100,2409,0.0,-,PPC,0.0,PPC,0.0,2.9,-1.0
57060/夏县,小时数据,2024-11-20 22,2024-11-20 22:00:48,000,980.4,1030.2,2.7,7.4,100,2502,0.0,-,50,0.9,55,0.9,3.4,-1.1
57060/夏县,小时数据,2024-11-20 21,2024-11-20 21:00:47,000,980.2,1029.8,4.6,7.9,93,7732,0.0,-,141,1.4,144,1.3,4.2,-0.8
57060/夏县,小时数据,2024-11-20 20,2024-11-20 20:00:46,000,979.7,1029.3,5.8,8.1,88,8275,0.0,-,143,1.3,152,1.6,5.0,1.0
57060/夏县,小时数据,2024-11-20 19,2024-11-20 19:00:48,000,979.4,1028.9,6.0,8.8,94,6806,0.0,-,175,1.4,171,1.4,6.0,0.7
57060/夏县,小时数据,2024-11-20 18,2024-11-20 18:00:45,000,979.0,1028.4,6.9,8.5,85,4906,0.0,-,137,1.3,140,1.2,7.6,1.4
57060/夏县,小时数据,2024-11-20 17,2024-11-20 17:00:47,000,978.7,1027.8,10.3,8.4,67,9516,0.0,-,164,1.3,164,1.3,10.5,6.6
57060/夏县,小时数据,2024-11-20 16,2024-11-20 16:00:46,000,978.9,1027.9,11.3,8.4,63,9900,0.0,-,202,1.3,195,1.8,14.4,14.8
57060/夏县,小时数据,2024-11-20 15,2024-11-20 15:00:47,000,979.2,1028.2,11.1,8.3,63,7916,0.0,-,156,1.3,188,1.7,17.0,18.5
57060/夏县,小时数据,2024-11-20 14,2024-11-20 14:00:47,000,980.0,1029.1,10.6,8.2,64,7858,0.0,-,218,2.4,222,1.8,18.1,21.1
57060/夏县,小时数据,2024-11-20 13,2024-11-20 13:00:47,000,980.9,1030.1,9.9,8.0,66,6593,0.0,-,246,2.1,197,2.2,17.7,20.3
57060/夏县,小时数据,2024-11-20 12,2024-11-20 12:00:47,000,981.9,1031.2,8.3,8.2,75,6100,0.0,-,231,1.8,224,2.3,13.9,16.7
57060/夏县,小时数据,2024-11-20 11,2024-11-20 11:00:45,000,982.6,1032.1,7.1,8.0,79,5360,0.0,-,178,3.2,205,2.8,11.0,11.5
57060/夏县,小时数据,2024-11-20 10,2024-11-20 10:00:48,000,983.1,1032.6,6.6,8.4,86,4789,0.0,-,201,2.5,199,2.3,9.3,10.2
57060/夏县,小时数据,2024-11-20 09,2024-11-20 09:00:48,000,982.7,1032.2,6.2,8.5,90,4670,0.0,-,183,1.6,200,1.6,7.8,8.7
57060/夏县,小时数据,2024-11-20 08,2024-11-20 08:00:46,000,982.1,1031.6,5.7,8.6,94,4105,0.0,-,218,1.4,225,1.7,6.4,6.3
57060/夏县,小时数据,2024-11-20 07,2024-11-20 07:00:45,000,981.8,1031.3,5.6,8.5,93,4178,0.0,-,238,1.0,223,2.0,5.8,5.6
57060/夏县,小时数据,2024-11-20 06,2024-11-20 06:00:45,000,981.6,1031.0,5.9,8.5,92,4852,0.0,-,208,2.4,200,2.0,5.6,5.4
57060/夏县,小时数据,2024-11-20 05,2024-11-20 05:00:48,000,981.4,1030.8,5.8,8.7,94,4310,0.0,-,198,2.2,209,2.1,5.2,5.0
57060/夏县,小时数据,2024-11-20 04,2024-11-20 04:00:45,000,981.7,1031.1,5.9,8.5,92,4434,0.0,-,214,1.7,211,2.2,4.7,4.3
57060/夏县,小时数据,2024-11-20 03,2024-11-20 03:00:45,000,981.8,1031.1,6.3,8.6,90,4910,0.0,-,198,2.3,201,1.9,5.2,4.8
57060/夏县,小时数据,2024-11-20 02,2024-11-20 02:00:45,000,981.9,1031.3,6.4,8.6,90,5202,0.0,-,210,2.3,205,2.2,5.1,4.0
57060/夏县,小时数据,2024-11-20 01,2024-11-20 01:00:49,000,982.4,1031.8,6.5,8.7,90,5470,0.0,-,208,1.5,213,1.5,5.6,4.9
57060/夏县,小时数据,2024-11-20 00,2024-11-20 00:01:02,000,982.6,1032.0,6.8,8.5,86,6445,0.0,-,199,1.9,201,1.7,5.7,4.4
57060/夏县,小时数据,2024-11-19 23,2024-11-19 23:00:46,000,982.6,1032.0,7.2,8.2,81,8188,0.0,-,187,1.5,188,1.5,6.5,4.6
57060/夏县,小时数据,2024-11-19 22,2024-11-19 22:00:47,000,982.9,1032.4,7.6,8.0,77,8823,0.0,-,226,1.4,223,1.7,7.3,6.5
57060/夏县,小时数据,2024-11-19 21,2024-11-19 21:00:46,000,982.6,1032.1,7.7,8.1,77,8692,0.0,-,197,1.1,202,1.0,7.7,7.0
57060/夏县,小时数据,2024-11-19 20,2024-11-19 20:00:47,000,982.4,1031.9,7.8,8.0,76,8809,0.0,-,228,1.6,222,1.5,7.8,7.2
57060/夏县,小时数据,2024-11-19 19,2024-11-19 19:00:46,000,982.1,1031.6,7.8,7.9,75,10170,0.0,-,218,1.4,207,1.2,7.8,6.8
57060/夏县,小时数据,2024-11-19 18,2024-11-19 18:00:47,000,981.7,1031.2,8.1,8.1,75,9250,0.0,-,210,1.9,205,1.8,8.5,7.4
57060/夏县,小时数据,2024-11-19 17,2024-11-19 17:00:48,000,981.4,1030.9,8.4,7.9,72,10970,0.0,-,198,1.6,204,1.6,9.7,8.7
57060/夏县,小时数据,2024-11-19 16,2024-11-19 16:01:06,000,981.3,1030.7,8.6,7.7,69,13197,0.0,-,201,2.1,226,1.7,11.4,10.6
57060/夏县,小时数据,2024-11-19 15,2024-11-19 15:00:45,000,981.1,1030.5,8.8,7.6,67,12847,0.0,-,248,2.0,245,1.7,13.1,13.5
57060/夏县,小时数据,2024-11-19 14,2024-11-19 14:00:46,000,981.6,1031.0,8.6,7.3,65,17401,0.0,-,265,1.2,243,1.6,13.6,14.2
57060/夏县,小时数据,2024-11-19 13,2024-11-19 13:00:47,000,982.8,1032.2,8.7,7.8,69,14914,0.0,-,224,2.0,245,2.0,14.9,17.7
57060/夏县,小时数据,2024-11-19 12,2024-11-19 12:00:47,000,983.2,1032.7,8.1,7.7,71,10850,0.0,-,323,1.4,315,1.1,12.8,13.9
57060/夏县,小时数据,2024-11-19 11,2024-11-19 11:00:47,000,984.6,1034.2,7.4,7.4,72,10577,0.0,-,248,0.4,286,0.9,11.7,13.9
57060/夏县,小时数据,2024-11-19 10,2024-11-19 10:00:45,000,985.2,1034.9,6.6,7.8,80,9041,0.0,-,PPC,0.0,PPC,0.0,9.2,9.8
57060/夏县,小时数据,2024-11-19 09,2024-11-19 09:00:46,000,985.2,1034.9,6.0,8.1,87,7771,0.0,-,PPC,0.0,PPC,0.0,7.5,7.8
57060/夏县,小时数据,2024-11-19 08,2024-11-19 08:00:46,000,984.6,1034.4,5.4,8.7,97,8064,0.0,-,PPC,0.0,PPC,0.0,6.5,6.2
57060/夏县,小时数据,2024-11-19 07,2024-11-19 07:00:46,000,983.9,1033.7,5.2,8.7,98,7273,0.0,-,PPC,0.0,PPC,0.0,5.9,5.0
57060/夏县,小时数据,2024-11-19 06,2024-11-19 06:00:47,000,983.8,1033.6,5.1,8.7,99,9955,0.0,-,263,1.1,275,0.4,6.0,5.0
57060/夏县,小时数据,2024-11-19 05,2024-11-19 05:00:46,000,984.0,1033.7,5.2,8.8,100,5469,0.0,-,PPC,0.0,PPC,0.0,6.0,5.2
57060/夏县,小时数据,2024-11-19 04,2024-11-19 04:00:45,000,983.8,1033.5,5.1,8.3,95,9783,0.0,-,PPC,0.0,PPC,0.0,5.9,4.7
57060/夏县,小时数据,2024-11-19 03,2024-11-19 03:00:45,000,984.6,1034.3,5.4,8.0,89,8533,0.0,-,PPC,0.0,PPC,0.0,6.0,5.2
57060/夏县,小时数据,2024-11-19 02,2024-11-19 02:00:46,000,985.1,1034.8,5.5,7.6,84,11035,0.0,-,PPC,0.0,PPC,0.0,5.9,5.1
57060/夏县,小时数据,2024-11-19 01,2024-11-19 01:00:46,000,985.5,1035.3,5.8,7.2,78,13179,0.0,-,265,1.0,251,1.3,5.8,5.3
57060/夏县,小时数据,2024-11-19 00,2024-11-19 00:01:04,000,985.6,1035.3,6.1,6.7,71,29965,0.0,-,190,1.7,167,1.2,5.6,5.0
57060/夏县,小时数据,2024-11-18 23,2024-11-18 23:00:44,000,985.9,1035.6,6.6,6.6,68,27602,0.0,-,71,0.3,104,1.2,5.7,5.3
57060/夏县,小时数据,2024-11-18 22,2024-11-18 22:00:46,000,986.1,1035.7,6.8,6.5,66,30000,0.0,-,101,2.6,121,1.9,6.1,6.3
57060/夏县,小时数据,2024-11-18 21,2024-11-18 21:00:51,000,986.1,1035.6,6.8,6.4,65,30000,0.0,-,125,1.8,121,2.3,6.1,6.3
57060/夏县,小时数据,2024-11-18 20,2024-11-19 07:54:14,CCA,985.7,1035.2,6.5,6.5,67,30000,0.0,-,117,1.8,125,1.9,6.5,5.9
57060/夏县,小时数据,2024-11-18 19,2024-11-18 19:00:46,000,985.3,1034.9,6.4,6.3,66,30000,0.0,-,180,1.2,172,1.5,6.9,5.9
57060/夏县,小时数据,2024-11-18 18,2024-11-18 18:00:47,000,985.0,1034.6,6.5,6.5,67,27845,0.0,-,156,1.4,145,1.7,7.5,6.1
57060/夏县,小时数据,2024-11-18 17,2024-11-18 17:00:46,000,984.7,1034.3,6.9,6.4,64,27348,0.0,-,171,1.8,163,1.5,8.7,7.3
57060/夏县,小时数据,2024-11-18 16,2024-11-18 16:00:46,000,984.7,1034.2,7.4,6.2,60,30000,0.0,-,PPC,0.0,PPC,0.0,10.4,10.0
57060/夏县,小时数据,2024-11-18 15,2024-11-18 15:00:46,000,985.1,1034.5,7.2,6.1,60,29139,0.0,-,46,1.2,47,1.5,10.7,10.2
57060/夏县,小时数据,2024-11-18 14,2024-11-19 07:52:28,CCA,985.7,1035.1,7.1,6.4,63,21625,0.0,-,356,1.7,355,1.7,11.0,10.7
57060/夏县,小时数据,2024-11-18 13,2024-11-18 13:00:48,000,986.5,1036.1,6.6,6.2,64,26989,0.0,-,140,1.0,139,1.3,10.7,10.4
57060/夏县,小时数据,2024-11-18 12,2024-11-18 12:00:45,000,987.6,1037.2,6.9,6.1,61,24089,0.0,-,126,1.5,123,1.7,8.8,8.8
57060/夏县,小时数据,2024-11-18 11,2024-11-18 11:00:48,000,987.7,1037.2,7.2,5.7,56,30000,0.0,-,154,3.1,148,5.4,8.3,8.5
57060/夏县,小时数据,2024-11-18 10,2024-11-18 10:00:48,000,987.2,1036.7,8.0,5.8,54,21321,0.0,-,19,1.2,26,2.2,7.9,7.6
57060/夏县,小时数据,2024-11-18 09,2024-11-18 09:00:45,000,986.4,1035.8,8.7,5.6,50,27102,0.0,-,111,4.0,124,3.3,7.4,8.7
57060/夏县,小时数据,2024-11-18 08,2024-11-19 09:38:33,CCA,985.5,1034.9,8.8,5.7,50,25739,0.0,-,140,1.6,140,2.3,7.5,7.8
57060/夏县,小时数据,2024-11-18 07,2024-11-18 07:00:45,000,985.0,1034.4,7.8,6.8,64,19865,0.0,-,PPC,0.0,PPC,0.0,7.3,6.5
57060/夏县,小时数据,2024-11-18 06,2024-11-18 06:00:46,000,984.6,1033.9,7.9,7.0,66,19857,0.0,-,10,0.8,133,1.0,7.4,6.9
57060/夏县,小时数据,2024-11-18 05,2024-11-18 05:00:48,000,984.4,1033.7,7.4,7.9,77,17528,0.0,-,103,0.5,3,1.0,7.6,6.8
