区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
53578/朔州,小时数据,2024-11-28 15,2024-11-28 15:00:44,000,892.3,1026.8,0.4,2.6,41,30000,0.0,-,276,4.4,273,3.8,0.8,1.6
53578/朔州,小时数据,2024-11-28 14,2024-11-28 14:00:43,000,892.9,1027.7,-1.2,2.7,49,30000,0.0,-,257,3.2,255,4.6,1.3,1.3
53578/朔州,小时数据,2024-11-28 13,2024-11-28 13:00:43,000,893.3,1028.1,-0.6,2.5,42,30000,0.0,-,289,5.7,267,5.3,2.7,2.4
53578/朔州,小时数据,2024-11-28 12,2024-11-28 12:00:43,000,893.7,1028.1,-0.8,2.3,40,30000,0.0,-,279,5.4,284,5.3,2.1,1.8
53578/朔州,小时数据,2024-11-28 11,2024-11-28 11:00:44,000,894.2,1028.7,-1.1,2.1,37,30000,0.0,-,300,4.7,286,5.6,5.3,6.4
53578/朔州,小时数据,2024-11-28 10,2024-11-28 10:00:43,000,894.6,1029.4,-2.8,1.9,39,30000,0.0,-,267,4.0,291,2.9,2.7,5.9
53578/朔州,小时数据,2024-11-28 09,2024-11-28 09:00:38,000,894.6,1029.8,-5.1,2.0,47,30000,0.0,-,68,1.3,77,1.8,-4.6,1.1
53578/朔州,小时数据,2024-11-28 08,2024-11-28 09:02:35,CCB,894.4,1029.8,-6.9,1.8,49,29559,0.0,-,72,2.1,152,1.5,-10.3,-9.8
53578/朔州,小时数据,2024-11-28 07,2024-11-28 07:00:43,000,893.8,1029.3,-7.4,1.8,52,30000,0.0,-,19,1.7,85,1.5,-10.5,-10.5
53578/朔州,小时数据,2024-11-28 06,2024-11-28 06:00:38,000,893.9,1029.3,-8.4,1.9,60,30000,0.0,-,53,0.9,181,1.0,-9.9,-11.3
53578/朔州,小时数据,2024-11-28 05,2024-11-28 05:00:42,000,893.9,1029.1,-8.4,1.9,60,30000,0.0,-,284,1.7,263,1.4,-10.6,-11.7
53578/朔州,小时数据,2024-11-28 04,2024-11-28 04:00:41,000,894.1,1029.7,-9.1,1.9,62,30000,0.0,-,162,0.7,278,0.9,-11.8,-14.9
53578/朔州,小时数据,2024-11-28 03,2024-11-28 03:00:43,000,894.5,1030.0,-9.0,2.0,63,30000,0.0,-,275,1.3,242,1.3,-11.3,-14.6
53578/朔州,小时数据,2024-11-28 02,2024-11-28 02:00:44,000,894.5,1029.6,-8.2,1.9,59,30000,0.0,-,245,0.9,238,1.0,-10.8,-13.0
53578/朔州,小时数据,2024-11-28 01,2024-11-28 01:00:42,000,894.3,1029.3,-8.3,2.1,64,30000,0.0,-,291,1.1,297,1.1,-10.6,-14.4
53578/朔州,小时数据,2024-11-28 00,2024-11-28 08:39:31,CCA,894.7,1029.4,-6.4,2.2,57,30000,0.0,-,318,1.8,327,1.6,-8.6,-9.0
53578/朔州,小时数据,2024-11-27 23,2024-11-27 23:00:37,000,894.3,1029.1,-6.3,2.1,55,30000,0.0,-,8,1.1,84,1.1,-9.0,-11.9
53578/朔州,小时数据,2024-11-27 22,2024-11-27 22:00:44,000,893.0,1027.5,-5.4,2.2,53,30000,0.0,-,291,4.5,285,3.4,-7.3,-7.0
53578/朔州,小时数据,2024-11-27 21,2024-11-27 21:00:43,000,892.9,1027.7,-4.8,2.1,49,30000,0.0,-,289,3.2,293,3.5,-6.6,-6.2
53578/朔州,小时数据,2024-11-27 20,2024-11-28 08:52:01,CCB,892.0,1026.8,-3.7,2.0,43,30000,0.0,-,300,7.9,293,6.9,-5.5,-4.8
53578/朔州,小时数据,2024-11-27 19,2024-11-27 19:00:43,000,891.4,1026.4,-3.8,2.6,56,30000,0.0,-,286,6.5,287,6.1,-5.1,-4.7
53578/朔州,小时数据,2024-11-27 18,2024-11-27 18:00:38,000,890.1,1025.0,-2.5,2.4,48,30000,0.0,-,288,6.1,284,6.7,-3.8,-3.7
53578/朔州,小时数据,2024-11-27 17,2024-11-27 17:00:39,000,889.3,1024.6,-1.9,2.9,55,30000,0.0,-,286,2.7,282,2.9,-2.1,-2.6
53578/朔州,小时数据,2024-11-27 16,2024-11-27 16:00:42,000,889.0,1025.2,-2.5,3.5,69,30000,0.0,-,249,4.8,245,2.9,0.2,-0.4
53578/朔州,小时数据,2024-11-27 15,2024-11-27 15:00:42,000,889.4,1025.0,-1.8,3.1,57,29713,0.0,-,276,4.5,273,4.2,0.2,-0.2
53578/朔州,小时数据,2024-11-27 14,2024-11-27 14:00:40,000,889.3,1024.5,-1.3,2.9,52,30000,0.0,-,249,4.5,256,4.2,3.6,2.9
53578/朔州,小时数据,2024-11-27 13,2024-11-27 13:00:44,000,889.6,1024.6,-1.1,2.6,46,23559,0.0,-,258,6.1,271,4.8,4.5,4.3
53578/朔州,小时数据,2024-11-27 12,2024-11-27 12:00:39,000,890.0,1025.0,-1.3,2.5,45,16735,0.0,-,266,7.3,258,7.5,4.4,5.5
53578/朔州,小时数据,2024-11-27 11,2024-11-27 11:00:42,000,890.3,1025.2,-2.2,2.5,48,25087,0.0,-,272,7.1,260,6.0,1.8,5.0
53578/朔州,小时数据,2024-11-27 10,2024-11-27 10:00:40,000,890.4,1025.4,-2.6,2.5,49,30000,0.0,-,260,5.9,267,5.1,-0.7,4.5
53578/朔州,小时数据,2024-11-27 09,2024-11-27 09:00:42,000,890.8,1026.3,-4.4,2.3,53,30000,0.0,-,266,5.2,262,5.1,-5.4,-0.8
53578/朔州,小时数据,2024-11-27 08,2024-11-27 16:31:49,CCB,891.1,1026.4,-5.9,2.1,54,30000,0.0,-,266,3.9,274,3.9,-7.2,-6.4
53578/朔州,小时数据,2024-11-27 07,2024-11-27 07:00:42,000,890.8,1026.3,-7.0,2.0,54,30000,0.0,-,259,3.2,270,3.4,-9.0,-9.1
53578/朔州,小时数据,2024-11-27 06,2024-11-27 06:00:38,000,891.8,1028.0,-8.7,1.8,57,30000,0.0,-,245,1.7,233,2.2,-9.5,-10.5
53578/朔州,小时数据,2024-11-27 05,2024-11-27 05:00:41,000,892.5,1029.7,-11.3,1.5,59,30000,0.0,-,223,1.0,265,1.8,-11.5,-15.2
53578/朔州,小时数据,2024-11-27 04,2024-11-27 04:00:43,000,892.8,1030.7,-14.1,1.5,71,30000,0.0,-,242,0.7,288,1.1,-12.4,-19.7
53578/朔州,小时数据,2024-11-27 03,2024-11-27 03:00:42,000,893.5,1031.1,-12.4,1.4,61,30000,0.0,-,11,1.4,356,1.5,-11.5,-16.5
53578/朔州,小时数据,2024-11-27 02,2024-11-27 02:00:39,000,893.7,1031.0,-11.5,1.4,55,30000,0.0,-,325,2.6,317,2.4,-10.5,-13.5
53578/朔州,小时数据,2024-11-27 01,2024-11-27 01:00:42,000,893.7,1030.8,-10.9,1.3,47,30000,0.0,-,312,4.3,298,3.0,-10.5,-13.0
53578/朔州,小时数据,2024-11-27 00,2024-11-27 00:00:53,000,893.5,1030.5,-10.4,1.4,49,30000,0.0,-,289,1.6,298,2.3,-9.7,-13.6
53578/朔州,小时数据,2024-11-26 23,2024-11-26 23:00:44,000,892.7,1029.4,-9.0,1.5,47,14243,0.0,-,305,7.4,305,5.9,-8.1,-10.1
53578/朔州,小时数据,2024-11-26 22,2024-11-26 22:00:43,000,891.9,1028.5,-8.8,2.1,67,30000,0.5,-,313,3.5,309,4.1,-6.6,-9.2
53578/朔州,小时数据,2024-11-26 21,2024-11-26 21:00:46,000,891.0,1027.5,-8.6,2.7,84,267,0.2,-,336,6.2,338,6.1,-6.2,-8.5
53578/朔州,小时数据,2024-11-26 20,2024-11-27 16:30:31,CCA,889.7,1025.6,-6.4,2.5,66,13945,0.0,-,294,3.6,293,4.1,-5.7,-6.4
53578/朔州,小时数据,2024-11-26 19,2024-11-26 19:00:45,000,889.0,1024.9,-6.2,2.0,53,19100,0.0,-,258,6.5,262,6.5,-5.8,-6.3
53578/朔州,小时数据,2024-11-26 18,2024-11-26 18:00:43,000,889.6,1026.1,-6.4,2.0,54,12081,0.0,-,276,7.3,272,6.6,-6.1,-6.5
53578/朔州,小时数据,2024-11-26 17,2024-11-26 17:00:44,000,889.2,1025.7,-7.2,2.5,70,15810,0.0,-,258,3.1,262,3.3,-5.3,-6.9
53578/朔州,小时数据,2024-11-26 16,2024-11-26 16:00:43,000,889.5,1025.7,-6.7,2.1,56,30000,0.0,-,264,4.4,262,4.8,-4.2,-5.7
53578/朔州,小时数据,2024-11-26 15,2024-11-26 15:00:43,000,889.9,1026.2,-6.7,2.1,57,30000,0.0,-,253,4.3,258,4.5,-2.9,-4.6
53578/朔州,小时数据,2024-11-26 14,2024-11-27 16:30:20,CCA,890.4,1026.8,-6.6,1.9,51,30000,0.0,-,246,5.4,256,5.1,-2.1,-3.9
53578/朔州,小时数据,2024-11-26 13,2024-11-26 13:00:45,000,891.0,1027.3,-6.4,1.8,48,30000,0.0,-,251,6.3,259,5.7,-0.1,-2.1
53578/朔州,小时数据,2024-11-26 12,2024-11-27 16:30:05,CCA,891.7,1028.1,-6.8,1.7,47,30000,0.0,-,260,6.5,259,7.1,-0.4,-1.4
53578/朔州,小时数据,2024-11-26 11,2024-11-26 11:00:41,000,892.6,1029.2,-7.3,1.7,48,30000,0.0,-,260,6.5,265,6.5,-3.4,-4.8
53578/朔州,小时数据,2024-11-26 10,2024-11-26 10:00:39,000,893.1,1029.7,-7.6,1.9,55,22199,0.0,-,266,5.2,266,5.4,-2.5,-3.6
53578/朔州,小时数据,2024-11-26 09,2024-11-26 09:00:39,000,893.3,1029.9,-7.9,1.7,51,24806,0.0,-,265,4.2,266,4.5,-5.0,-5.6
53578/朔州,小时数据,2024-11-26 08,2024-11-26 08:27:15,CCA,893.2,1029.8,-8.6,1.5,47,30000,0.0,-,217,4.1,216,4.3,-7.9,-8.3
53578/朔州,小时数据,2024-11-26 07,2024-11-26 07:00:44,000,893.3,1029.9,-9.3,1.5,50,30000,0.0,-,269,4.9,266,4.1,-10.0,-10.3
53578/朔州,小时数据,2024-11-26 06,2024-11-26 06:00:43,000,893.9,1031.0,-11.0,1.5,58,30000,0.0,-,253,1.6,255,1.4,-11.3,-14.1
53578/朔州,小时数据,2024-11-26 05,2024-11-26 05:00:42,000,894.1,1030.9,-10.6,1.5,55,30000,0.0,-,263,1.7,276,1.9,-10.8,-13.6
53578/朔州,小时数据,2024-11-26 04,2024-11-26 04:00:44,000,895.1,1031.5,-9.7,1.5,50,30000,0.0,-,227,1.6,247,1.8,-9.7,-11.9
53578/朔州,小时数据,2024-11-26 03,2024-11-26 03:00:38,000,896.4,1033.0,-9.7,1.4,48,30000,0.0,-,262,1.6,268,1.9,-10.0,-12.7
53578/朔州,小时数据,2024-11-26 02,2024-11-26 02:00:41,000,896.9,1033.0,-9.9,1.4,48,30000,0.0,-,271,2.2,263,1.5,-10.2,-13.6
53578/朔州,小时数据,2024-11-26 01,2024-11-26 01:00:41,000,897.1,1033.0,-9.4,1.4,45,30000,0.0,-,285,2.0,281,2.6,-9.7,-11.5
53578/朔州,小时数据,2024-11-26 00,2024-11-26 00:00:51,000,897.3,1033.2,-9.2,1.3,44,30000,0.0,-,274,3.4,275,3.0,-9.4,-10.8
53578/朔州,小时数据,2024-11-25 23,2024-11-25 23:00:47,000,897.8,1033.9,-8.9,1.4,46,30000,0.0,-,276,2.2,288,2.1,-8.9,-11.2
53578/朔州,小时数据,2024-11-25 22,2024-11-25 22:00:38,000,898.2,1034.2,-8.3,1.5,45,30000,0.0,-,287,3.3,291,3.3,-8.3,-9.7
53578/朔州,小时数据,2024-11-25 21,2024-11-25 21:00:38,000,898.1,1034.2,-7.8,1.5,44,30000,0.0,-,285,3.6,288,4.1,-7.7,-8.9
53578/朔州,小时数据,2024-11-25 20,2024-11-25 20:00:47,000,898.1,1034.0,-7.2,1.5,42,30000,0.0,-,294,4.1,289,3.5,-7.1,-8.4
53578/朔州,小时数据,2024-11-25 19,2024-11-25 19:00:37,000,897.8,1033.5,-6.5,1.5,40,30000,0.0,-,285,4.7,289,5.4,-6.4,-7.4
53578/朔州,小时数据,2024-11-25 18,2024-11-25 18:00:37,000,897.6,1033.0,-6.1,1.6,41,30000,0.0,-,304,4.7,297,4.6,-5.6,-7.0
53578/朔州,小时数据,2024-11-25 17,2024-11-25 17:00:40,000,897.2,1032.2,-5.4,1.8,45,30000,0.0,-,298,5.4,296,4.9,-3.9,-5.7
53578/朔州,小时数据,2024-11-25 16,2024-11-25 16:00:42,000,897.4,1032.0,-4.3,2.0,44,30000,0.0,-,296,6.9,288,6.1,0.2,-1.9
53578/朔州,小时数据,2024-11-25 15,2024-11-25 15:00:38,000,896.9,1031.3,-4.2,2.2,50,30000,0.0,-,288,5.1,301,4.3,-0.5,-2.4
53578/朔州,小时数据,2024-11-25 14,2024-11-25 14:00:44,000,896.8,1030.3,-2.0,2.0,38,30000,0.0,-,318,5.9,294,4.5,7.2,5.4
53578/朔州,小时数据,2024-11-25 13,2024-11-25 13:00:38,000,897.3,1030.8,-1.6,2.1,38,25062,0.0,-,301,6.3,282,5.5,8.4,6.9
53578/朔州,小时数据,2024-11-25 12,2024-11-25 12:00:41,000,897.6,1031.0,-1.6,2.0,37,26553,0.0,-,265,6.0,278,5.1,6.5,6.3
53578/朔州,小时数据,2024-11-25 11,2024-11-25 11:00:39,000,898.6,1032.3,-2.5,2.1,41,24948,0.0,-,287,1.7,290,3.1,3.1,5.1
53578/朔州,小时数据,2024-11-25 10,2024-11-25 10:00:39,000,898.6,1032.2,-2.5,2.1,42,21898,0.0,-,300,4.1,307,3.5,1.7,4.4
53578/朔州,小时数据,2024-11-25 09,2024-11-25 09:00:38,000,898.3,1032.1,-3.2,2.3,48,21313,0.0,-,280,1.4,275,1.6,-1.8,-1.8
53578/朔州,小时数据,2024-11-25 08,2024-11-25 08:00:41,000,898.2,1031.5,-3.3,2.2,45,30000,0.0,-,294,4.0,292,4.7,-3.4,-3.6
53578/朔州,小时数据,2024-11-25 07,2024-11-25 07:00:42,000,897.8,1030.7,-3.2,2.6,53,26019,0.0,-,322,2.7,323,3.1,-3.1,-3.8
53578/朔州,小时数据,2024-11-25 06,2024-11-25 06:00:46,000,897.7,1030.4,-2.7,2.8,55,20772,0.0,-,324,2.3,327,2.3,-2.5,-3.2
53578/朔州,小时数据,2024-11-25 05,2024-11-25 05:00:42,000,897.9,1030.4,-2.2,2.8,54,21480,0.0,-,289,2.8,295,2.8,-2.3,-2.8
53578/朔州,小时数据,2024-11-25 04,2024-11-25 04:00:41,000,898.0,1030.2,-1.5,3.1,56,21751,0.0,-,319,2.7,312,2.9,-1.8,-2.0
53578/朔州,小时数据,2024-11-25 03,2024-11-25 03:00:40,000,898.0,1029.8,-1.1,3.4,60,23030,0.0,-,288,4.1,288,4.4,-1.4,-1.6
53578/朔州,小时数据,2024-11-25 02,2024-11-25 02:00:37,000,897.6,1028.9,-0.2,3.7,62,30000,0.0,-,209,0.8,166,0.7,-0.8,-1.0
53578/朔州,小时数据,2024-11-25 01,2024-11-25 01:00:46,000,897.7,1029.1,-0.2,3.9,64,30000,0.0,-,339,1.8,340,2.7,-0.7,-0.7
53578/朔州,小时数据,2024-11-25 00,2024-11-25 00:00:55,000,898.3,1030.2,0.3,3.9,62,30000,0.0,-,311,3.5,304,3.7,-0.4,-0.1
53578/朔州,小时数据,2024-11-24 23,2024-11-24 23:00:43,000,897.8,1029.6,0.6,4.0,63,30000,0.0,-,317,2.8,312,3.1,-0.2,0.0
53578/朔州,小时数据,2024-11-24 22,2024-11-24 22:00:43,000,897.5,1029.5,1.2,4.4,66,30000,0.0,-,301,2.6,303,2.9,0.3,0.2
53578/朔州,小时数据,2024-11-24 21,2024-11-24 21:00:43,000,896.9,1029.4,0.7,5.1,79,17256,0.1,-,317,3.4,317,3.2,0.3,-0.1
53578/朔州,小时数据,2024-11-24 20,2024-11-24 20:02:00,CCA,896.1,1028.4,2.8,5.2,69,23904,0.0,-,309,4.0,314,3.4,1.6,1.9
53578/朔州,小时数据,2024-11-24 19,2024-11-24 19:02:37,000,895.5,1027.3,3.9,4.8,60,30000,0.0,-,311,1.1,294,1.6,2.3,3.0
53578/朔州,小时数据,2024-11-24 18,2024-11-24 18:02:36,000,895.2,1026.6,4.4,4.9,59,30000,0.0,-,294,3.7,293,2.5,2.9,3.8
53578/朔州,小时数据,2024-11-24 17,2024-11-24 17:00:43,000,894.5,1025.9,4.8,5.4,63,19476,0.0,-,14,1.4,19,1.2,3.4,4.0
53578/朔州,小时数据,2024-11-24 16,2024-11-24 16:02:38,000,893.9,1025.2,5.3,5.5,62,17638,0.0,-,320,1.3,297,1.4,4.4,5.1
53578/朔州,小时数据,2024-11-24 15,2024-11-24 15:02:36,000,893.3,1023.9,6.4,5.9,61,11150,0.0,-,245,3.6,253,3.3,5.7,6.4
53578/朔州,小时数据,2024-11-24 14,2024-11-24 14:04:30,CCA,893.3,1023.8,7.3,5.9,58,5907,0.0,-,293,1.1,277,1.2,8.9,9.6
53578/朔州,小时数据,2024-11-24 13,2024-11-24 13:00:42,000,893.7,1024.4,6.8,6.1,62,4889,0.0,-,91,1.1,81,1.1,11.3,13.3
53578/朔州,小时数据,2024-11-24 12,2024-11-24 12:00:41,000,894.9,1026.5,4.7,5.7,67,4140,0.0,-,288,1.1,312,0.9,5.2,5.4
53578/朔州,小时数据,2024-11-24 11,2024-11-24 11:00:44,000,895.5,1027.5,4.3,5.4,65,4525,0.0,-,333,1.4,325,1.2,3.2,6.3
53578/朔州,小时数据,2024-11-24 10,2024-11-24 10:00:47,000,895.5,1027.2,3.1,5.4,71,4325,0.0,-,322,0.7,330,0.6,6.8,12.4
53578/朔州,小时数据,2024-11-24 09,2024-11-24 09:00:38,000,895.5,1027.2,1.2,5.3,80,4100,0.0,-,127,0.7,31,0.8,1.1,4.8
53578/朔州,小时数据,2024-11-24 08,2024-11-24 08:00:43,000,895.3,1028.3,-0.6,5.0,86,3522,0.0,-,PPC,0.0,82,0.3,-1.6,-2.5
53578/朔州,小时数据,2024-11-24 07,2024-11-24 07:00:39,000,895.2,1027.9,-0.3,5.0,83,3500,0.0,-,285,0.5,320,0.8,-1.8,-3.4
53578/朔州,小时数据,2024-11-24 06,2024-11-24 06:00:43,000,895.1,1026.7,0.9,5.1,78,4670,0.0,-,323,1.4,348,1.3,-0.8,-0.5
53578/朔州,小时数据,2024-11-24 05,2024-11-24 05:00:44,000,895.3,1026.4,-0.1,5.0,83,4327,0.0,-,329,1.6,325,1.3,-0.9,-1.0
53578/朔州,小时数据,2024-11-24 04,2024-11-24 04:00:43,000,895.5,1026.3,-0.6,5.0,86,4230,0.0,-,352,1.9,349,1.4,-2.0,-4.5
53578/朔州,小时数据,2024-11-24 03,2024-11-24 03:00:47,000,896.0,1026.3,0.8,5.1,79,5059,0.0,-,333,0.9,338,0.7,-0.6,-0.8
53578/朔州,小时数据,2024-11-24 02,2024-11-24 02:00:42,000,896.2,1026.7,0.4,5.0,80,4787,0.0,-,310,0.7,351,0.3,-0.7,-1.0
53578/朔州,小时数据,2024-11-24 01,2024-11-24 01:00:46,000,896.4,1027.1,0.3,4.9,79,4329,0.0,-,358,0.7,330,0.8,-0.6,-0.5
53578/朔州,小时数据,2024-11-24 00,2024-11-24 00:00:56,000,896.3,1027.5,-0.4,4.7,80,5008,0.0,-,259,0.6,256,0.7,-1.0,-1.4
53578/朔州,小时数据,2024-11-23 23,2024-11-23 23:00:43,000,896.0,1027.7,-1.4,4.5,81,5062,0.0,-,324,0.8,299,0.8,-2.4,-4.6
53578/朔州,小时数据,2024-11-23 22,2024-11-23 22:00:43,000,895.8,1027.3,1.0,4.6,70,5836,0.0,-,174,0.9,124,0.5,-2.4,-4.4
53578/朔州,小时数据,2024-11-23 21,2024-11-23 21:00:42,000,895.4,1027.6,3.1,4.7,62,7378,0.0,-,199,2.2,182,1.9,-1.8,-1.6
53578/朔州,小时数据,2024-11-23 20,2024-11-23 20:00:41,000,895.0,1028.9,-0.5,4.5,76,5317,0.0,-,315,0.8,320,0.6,-1.9,-5.1
53578/朔州,小时数据,2024-11-23 19,2024-11-23 19:00:42,000,894.3,1027.8,0.3,4.6,73,5922,0.0,-,333,0.8,353,0.8,-2.5,-5.2
53578/朔州,小时数据,2024-11-23 18,2024-11-23 18:00:39,000,894.0,1026.5,3.6,4.7,60,6882,0.0,-,161,0.5,134,0.5,-0.7,-3.5
53578/朔州,小时数据,2024-11-23 17,2024-11-23 17:00:40,000,893.5,1025.2,6.6,4.8,49,7896,0.0,-,79,2.0,82,1.6,2.9,3.8
53578/朔州,小时数据,2024-11-23 16,2024-11-23 16:00:39,000,893.5,1024.6,8.5,4.8,43,9486,0.0,-,78,2.3,83,2.4,8.8,10.4
53578/朔州,小时数据,2024-11-23 15,2024-11-23 15:00:40,000,893.4,1024.2,9.4,4.8,41,9003,0.0,-,90,2.9,80,2.9,13.0,14.3
53578/朔州,小时数据,2024-11-23 14,2024-11-23 14:00:37,000,893.7,1024.6,9.0,4.7,41,9505,0.0,-,66,2.2,71,2.3,15.7,18.0
53578/朔州,小时数据,2024-11-23 13,2024-11-23 13:00:44,000,894.3,1025.6,8.2,4.6,42,9737,0.0,-,69,1.7,131,1.7,15.6,17.7
53578/朔州,小时数据,2024-11-23 12,2024-11-23 12:00:39,000,895.2,1026.9,7.1,4.4,44,7707,0.0,-,70,1.8,98,1.9,13.3,16.2
53578/朔州,小时数据,2024-11-23 11,2024-11-23 11:00:39,000,896.3,1028.5,5.8,4.2,46,9050,0.0,-,87,1.9,79,1.7,10.2,13.6
53578/朔州,小时数据,2024-11-23 10,2024-11-23 10:00:41,000,896.7,1029.5,4.1,4.3,53,9334,0.0,-,178,0.6,167,0.8,5.5,10.9
53578/朔州,小时数据,2024-11-23 09,2024-11-23 09:00:40,000,896.8,1030.8,-0.8,4.8,83,6928,0.0,-,354,0.6,41,0.7,0.7,3.2
53578/朔州,小时数据,2024-11-23 08,2024-11-23 08:00:37,000,896.8,1031.5,-4.2,3.9,87,6901,0.0,-,278,0.8,267,0.6,-4.2,-6.1
53578/朔州,小时数据,2024-11-23 07,2024-11-23 07:00:44,000,896.5,1030.8,-4.0,3.9,86,6683,0.0,-,247,0.4,261,0.5,-5.1,-8.2
53578/朔州,小时数据,2024-11-23 06,2024-11-23 06:00:43,000,896.1,1030.0,-3.5,4.0,85,8186,0.0,-,245,0.7,265,0.6,-4.1,-6.3
53578/朔州,小时数据,2024-11-23 05,2024-11-23 05:00:40,000,896.3,1028.9,-3.7,4.0,87,8121,0.0,-,90,0.5,23,0.4,-4.5,-7.0
53578/朔州,小时数据,2024-11-23 04,2024-11-23 04:00:38,000,896.3,1028.2,-3.3,4.1,86,7142,0.0,-,347,0.3,15,0.5,-4.3,-7.6
53578/朔州,小时数据,2024-11-23 03,2024-11-23 03:00:38,000,896.5,1028.2,-2.7,4.2,83,8155,0.0,-,26,0.5,34,0.5,-3.4,-5.9
53578/朔州,小时数据,2024-11-23 02,2024-11-23 02:00:41,000,896.3,1028.1,-2.6,4.1,82,9090,0.0,-,PPC,0.2,30,0.5,-2.4,-3.7
53578/朔州,小时数据,2024-11-23 01,2024-11-23 01:00:44,000,896.3,1028.3,-3.0,3.9,80,8002,0.0,-,305,0.7,322,0.7,-3.3,-5.5
53578/朔州,小时数据,2024-11-23 00,2024-11-23 00:00:48,000,896.5,1028.9,-3.0,3.8,78,9530,0.0,-,335,0.8,334,0.9,-3.6,-5.6
53578/朔州,小时数据,2024-11-22 23,2024-11-22 23:00:42,000,896.5,1029.4,-3.3,3.8,79,6251,0.0,-,331,0.5,323,0.6,-4.4,-7.6
53578/朔州,小时数据,2024-11-22 22,2024-11-22 22:00:40,000,896.6,1030.2,-3.6,3.7,80,5911,0.0,-,337,1.2,333,1.2,-4.2,-7.1
53578/朔州,小时数据,2024-11-22 21,2024-11-22 21:00:38,000,896.4,1030.8,-3.3,3.8,80,4606,0.0,-,297,0.9,300,1.1,-4.0,-7.5
53578/朔州,小时数据,2024-11-22 20,2024-11-22 20:00:40,000,896.3,1031.6,-2.5,4.0,78,5735,0.0,-,278,1.3,274,1.3,-3.4,-7.7
53578/朔州,小时数据,2024-11-22 19,2024-11-22 19:00:41,000,896.4,1031.5,-1.4,4.0,72,4447,0.0,-,260,0.8,258,0.9,-2.9,-7.1
53578/朔州,小时数据,2024-11-22 18,2024-11-22 18:00:42,000,896.1,1030.8,-0.5,3.8,64,12380,0.0,-,PPC,0.0,PPC,0.0,-2.0,-6.8
53578/朔州,小时数据,2024-11-22 17,2024-11-22 17:00:42,000,895.8,1028.9,4.8,4.0,46,15540,0.0,-,91,0.3,88,0.3,-0.1,-3.2
53578/朔州,小时数据,2024-11-22 16,2024-11-22 16:00:44,000,895.8,1028.3,7.1,3.8,38,14664,0.0,-,114,1.2,106,1.3,8.6,11.5
53578/朔州,小时数据,2024-11-22 15,2024-11-22 15:00:41,000,895.8,1027.7,7.6,3.7,35,17485,0.0,-,177,1.4,127,1.6,13.0,14.7
53578/朔州,小时数据,2024-11-22 14,2024-11-22 14:00:44,000,896.3,1028.2,6.8,3.8,38,16078,0.0,-,59,1.2,90,1.7,14.8,16.2
53578/朔州,小时数据,2024-11-22 13,2024-11-22 13:00:37,000,896.9,1029.0,6.4,3.7,38,11592,0.0,-,92,1.7,96,2.0,14.7,15.7
53578/朔州,小时数据,2024-11-22 12,2024-11-22 12:00:38,000,897.7,1030.4,4.9,3.6,42,11258,0.0,-,130,1.6,121,1.9,12.5,14.3
53578/朔州,小时数据,2024-11-22 11,2024-11-22 11:00:47,000,898.7,1031.5,3.5,3.5,45,12957,0.0,-,124,1.2,114,1.7,9.3,12.7
53578/朔州,小时数据,2024-11-22 10,2024-11-22 10:00:38,000,899.1,1032.7,1.1,3.8,57,8457,0.0,-,343,1.3,352,1.5,4.6,11.0
53578/朔州,小时数据,2024-11-22 09,2024-11-22 09:00:45,000,899.4,1034.2,-2.4,3.9,76,7484,0.0,-,330,1.4,327,1.3,-0.3,1.7
53578/朔州,小时数据,2024-11-22 08,2024-11-22 08:00:41,000,899.2,1034.7,-6.6,3.2,87,6451,0.0,-,313,1.4,313,1.1,-6.1,-8.4
53578/朔州,小时数据,2024-11-22 07,2024-11-22 07:00:40,000,898.9,1033.5,-7.0,3.2,88,6175,0.0,-,342,1.0,325,1.0,-7.2,-11.4
53578/朔州,小时数据,2024-11-22 06,2024-11-22 06:00:37,000,898.7,1032.8,-6.6,3.2,85,8274,0.0,-,353,1.7,345,1.4,-6.9,-10.0
53578/朔州,小时数据,2024-11-22 05,2024-11-22 05:00:40,000,898.7,1031.8,-5.8,3.2,80,11629,0.0,-,280,1.0,283,0.9,-6.4,-9.6
53578/朔州,小时数据,2024-11-22 04,2024-11-22 04:00:42,000,898.6,1031.3,-6.0,3.3,84,9857,0.0,-,316,1.0,310,1.1,-6.2,-10.2
53578/朔州,小时数据,2024-11-22 03,2024-11-22 03:00:39,000,898.7,1030.8,-4.2,3.4,77,11689,0.0,-,309,1.3,333,1.4,-5.8,-8.8
53578/朔州,小时数据,2024-11-22 02,2024-11-22 02:00:37,000,898.7,1030.6,-3.1,3.5,72,12420,0.0,-,313,1.3,320,1.4,-5.3,-7.9
53578/朔州,小时数据,2024-11-22 01,2024-11-22 01:00:41,000,898.9,1031.0,-3.1,3.5,72,10133,0.0,-,296,1.0,309,1.0,-5.2,-8.7
53578/朔州,小时数据,2024-11-22 00,2024-11-22 00:00:49,000,899.1,1031.5,-3.2,3.8,78,13539,0.0,-,351,1.7,343,1.4,-5.0,-9.3
